70	0	7	1
146	0	22	1
302	0	27	1
71	0	8	1
256	0	23	1
303	0	27	1
347	0	6	1
70	0	7	1
207	0	23	1
285	0	13	1
112	0	14	1
196	0	22	1
137	0	19	1
161	0	25	1
169	0	26	1
231	0	23	1
246	0	23	1
197	0	23	1
317	0	26	1
279	0	8	1
233	0	2	1
239	0	1	1
240	0	1	1
250	0	2	1
262	0	9	1
229	0	23	1
234	0	1	1
220	0	2	1
232	0	22	1
221	0	23	1
284	0	14	1
160	0	25	1
188	0	28	1
335	0	15	1
285	0	15	1
274	0	7	1
20	0	2	1
16	0	1	1
121	0	17	1
264	0	9	1
69	0	7	1
155	0	24	1
307	0	27	1
239	0	2	1
180	0	27	1
317	0	29	1
357	0	13	1
231	0	22	1
2	0	1	1
56	0	5	1
237	0	23	1
313	0	3	1
214	0	22	1
281	0	8	1
262	0	1	1
287	0	13	1
203	0	23	1
157	0	24	1
302	0	26	1
159	0	24	1
267	0	9	1
225	0	1	1
3	0	1	1
51	0	5	1
244	0	23	1
247	0	2	1
222	0	22	1
303	0	3	1
286	0	14	1
259	0	2	1
312	0	30	1
313	0	26	1
113	0	14	1
255	0	2	1
227	0	23	1
244	0	2	1
213	0	23	1
34	0	3	1
34	0	3	1
265	0	9	1
106	0	13	1
7	0	1	1
302	0	3	1
246	0	1	1
149	0	23	1
226	0	23	1
263	0	7	1
320	0	26	1
271	0	9	1
263	0	9	1
334	0	14	1
204	0	23	1
227	0	22	1
253	0	1	1
330	0	9	1
202	0	22	1
306	0	27	1
313	0	3	1
136	0	19	1
210	0	23	1
181	0	27	1
118	0	16	1
325	0	26	1
323	0	30	1
2	0	1	1
4	0	1	1
247	0	23	1
155	0	24	1
312	0	26	1
205	0	23	1
223	0	22	1
301	0	27	1
301	0	26	1
108	0	13	1
212	0	22	1
14	0	1	1
345	0	23	1
262	0	23	1
264	0	9	1
270	0	7	1
276	0	9	1
222	0	2	1
261	0	13	1
228	0	23	1
177	0	27	1
315	0	29	1
253	0	23	1
128	0	18	1
145	0	22	1
13	0	1	1
168	0	25	1
215	0	23	1
24	0	3	1
159	0	24	1
54	0	5	1
276	0	8	1
28	0	3	1
265	0	7	1
107	0	13	1
61	0	6	1
309	0	26	1
217	0	23	1
227	0	2	1
37	0	4	1
200	0	22	1
238	0	23	1
262	0	2	1
224	0	22	1
205	0	23	1
223	0	22	1
297	0	3	1
271	0	7	1
292	0	13	1
232	0	23	1
330	0	2	1
224	0	1	1
162	0	25	1
226	0	2	1
352	0	15	1
158	0	24	1
291	0	14	1
284	0	15	1
212	0	2	1
318	0	26	1
253	0	1	1
311	0	30	1
252	0	2	1
279	0	8	1
31	0	3	1
205	0	22	1
287	0	14	1
47	0	5	1
290	0	13	1
324	0	30	1
175	0	27	1
98	0	12	1
140	0	20	1
260	0	23	1
216	0	1	1
179	0	27	1
346	0	7	1
261	0	22	1
284	0	15	1
227	0	2	1
218	0	23	1
223	0	1	1
354	0	9	1
92	0	12	1
245	0	23	1
220	0	23	1
56	0	5	1
185	0	27	1
212	0	1	1
119	0	16	1
258	0	2	1
282	0	8	1
238	0	2	1
103	0	12	1
228	0	22	1
278	0	8	1
246	0	1	1
275	0	7	1
248	0	23	1
320	0	3	1
92	0	12	1
69	0	7	1
243	0	2	1
41	0	4	1
276	0	9	1
261	0	1	1
328	0	30	1
83	0	9	1
124	0	17	1
153	0	24	1
265	0	7	1
221	0	2	1
167	0	25	1
49	0	5	1
222	0	2	1
240	0	2	1
341	0	27	1
263	0	9	1
254	0	1	1
233	0	23	1
321	0	29	1
151	0	23	1
304	0	27	1
194	0	30	1
117	0	16	1
279	0	9	1
261	0	9	1
152	0	23	1
267	0	7	1
302	0	3	1
124	0	17	1
264	0	7	1
36	0	4	1
48	0	5	1
230	0	1	1
17	0	2	1
266	0	9	1
209	0	22	1
208	0	23	1
287	0	13	1
346	0	14	1
275	0	9	1
39	0	4	1
43	0	5	1
229	0	1	1
42	0	4	1
211	0	23	1
245	0	1	1
275	0	7	1
206	0	22	1
235	0	23	1
296	0	3	1
198	0	23	1
315	0	3	1
238	0	1	1
247	0	2	1
53	0	5	1
229	0	2	1
238	0	1	1
32	0	3	1
140	0	20	1
249	0	2	1
119	0	16	1
111	0	14	1
73	0	8	1
330	0	13	1
186	0	27	1
60	0	6	1
277	0	8	1
125	0	17	1
344	0	5	1
5	0	1	1
209	0	23	1
293	0	14	1
194	0	30	1
280	0	8	1
299	0	26	1
224	0	23	1
212	0	23	1
327	0	30	1
73	0	8	1
217	0	2	1
327	0	30	1
222	0	1	1
89	0	11	1
345	0	1	1
285	0	15	1
235	0	1	1
358	0	12	1
4	0	1	1
255	0	2	1
286	0	15	1
178	0	27	1
164	0	25	1
257	0	1	1
304	0	3	1
129	0	18	1
292	0	15	1
296	0	26	1
311	0	26	1
268	0	7	1
293	0	13	1
220	0	22	1
280	0	8	1
249	0	2	1
279	0	9	1
335	0	13	1
207	0	23	1
221	0	1	1
113	0	14	1
114	0	15	1
314	0	26	1
107	0	13	1
40	0	4	1
75	0	8	1
236	0	23	1
358	0	7	1
236	0	23	1
67	0	7	1
291	0	13	1
199	0	23	1
251	0	1	1
218	0	2	1
294	0	14	1
217	0	1	1
320	0	29	1
173	0	27	1
193	0	29	1
1	0	1	1
180	0	27	1
334	0	7	1
214	0	22	1
269	0	9	1
267	0	9	1
262	0	15	1
303	0	27	1
87	0	10	1
210	0	22	1
63	0	7	1
245	0	2	1
221	0	22	1
46	0	5	1
346	0	9	1
91	0	12	1
314	0	30	1
201	0	23	1
125	0	17	1
35	0	3	1
66	0	7	1
150	0	23	1
250	0	1	1
163	0	25	1
350	0	1	1
330	0	15	1
217	0	23	1
249	0	1	1
182	0	27	1
216	0	2	1
330	0	22	1
169	0	26	1
202	0	23	1
83	0	9	1
15	0	1	1
219	0	23	1
97	0	12	1
243	0	23	1
269	0	9	1
85	0	9	1
258	0	23	1
236	0	1	1
87	0	10	1
219	0	1	1
323	0	26	1
257	0	1	1
216	0	22	1
37	0	4	1
307	0	26	1
228	0	23	1
236	0	22	1
117	0	16	1
108	0	13	1
82	0	9	1
67	0	7	1
269	0	7	1
319	0	3	1
321	0	26	1
93	0	12	1
21	0	3	1
242	0	1	1
55	0	5	1
316	0	3	1
225	0	2	1
333	0	13	1
309	0	30	1
342	0	12	1
215	0	1	1
213	0	1	1
13	0	1	1
248	0	2	1
256	0	2	1
262	0	14	1
309	0	3	1
183	0	27	1
286	0	13	1
316	0	26	1
191	0	29	1
246	0	23	1
211	0	23	1
132	0	19	1
264	0	7	1
116	0	15	1
208	0	22	1
196	0	23	1
286	0	13	1
89	0	11	1
10	0	1	1
316	0	29	1
289	0	14	1
280	0	9	1
261	0	2	1
229	0	1	1
31	0	3	1
136	0	19	1
331	0	2	1
139	0	20	1
290	0	14	1
242	0	1	1
184	0	27	1
295	0	14	1
249	0	23	1
282	0	8	1
290	0	14	1
283	0	13	1
359	0	26	1
223	0	1	1
294	0	13	1
241	0	2	1
250	0	23	1
299	0	3	1
211	0	22	1
195	0	23	1
239	0	1	1
301	0	3	1
248	0	1	1
202	0	23	1
187	0	27	1
200	0	23	1
38	0	4	1
353	0	23	1
291	0	13	1
217	0	22	1
308	0	3	1
231	0	2	1
58	0	6	1
201	0	22	1
229	0	23	1
230	0	2	1
45	0	5	1
283	0	14	1
340	0	7	1
252	0	23	1
217	0	1	1
293	0	15	1
295	0	15	1
294	0	14	1
6	0	1	1
196	0	23	1
346	0	13	1
224	0	1	1
22	0	3	1
84	0	9	1
201	0	23	1
226	0	1	1
133	0	19	1
278	0	9	1
204	0	23	1
242	0	23	1
222	0	1	1
331	0	23	1
239	0	23	1
241	0	23	1
316	0	3	1
351	0	23	1
80	0	9	1
295	0	13	1
128	0	18	1
287	0	14	1
167	0	25	1
291	0	15	1
8	0	1	1
318	0	3	1
162	0	25	1
255	0	1	1
230	0	1	1
316	0	29	1
273	0	9	1
305	0	26	1
111	0	14	1
90	0	12	1
268	0	7	1
50	0	5	1
253	0	2	1
219	0	23	1
253	0	2	1
12	0	1	1
178	0	27	1
249	0	1	1
306	0	26	1
328	0	30	1
231	0	22	1
310	0	26	1
170	0	26	1
205	0	22	1
271	0	7	1
109	0	13	1
102	0	12	1
308	0	3	1
303	0	3	1
47	0	5	1
296	0	26	1
35	0	3	1
297	0	3	1
142	0	21	1
243	0	2	1
43	0	5	1
206	0	23	1
274	0	9	1
77	0	8	1
38	0	4	1
314	0	26	1
258	0	1	1
227	0	1	1
209	0	23	1
244	0	2	1
95	0	12	1
135	0	19	1
118	0	16	1
215	0	2	1
345	0	2	1
224	0	2	1
59	0	6	1
234	0	23	1
320	0	29	1
260	0	23	1
252	0	1	1
218	0	23	1
233	0	2	1
271	0	9	1
310	0	3	1
340	0	15	1
64	0	7	1
258	0	2	1
262	0	9	1
59	0	6	1
213	0	22	1
250	0	1	1
309	0	30	1
29	0	3	1
230	0	22	1
258	0	1	1
262	0	14	1
60	0	6	1
236	0	2	1
299	0	3	1
238	0	23	1
53	0	5	1
234	0	2	1
184	0	27	1
134	0	19	1
236	0	1	1
261	0	23	1
262	0	22	1
287	0	15	1
24	0	3	1
174	0	27	1
313	0	26	1
272	0	9	1
255	0	23	1
98	0	12	1
52	0	5	1
3	0	1	1
232	0	2	1
226	0	1	1
27	0	3	1
131	0	18	1
330	0	1	1
208	0	23	1
306	0	3	1
257	0	2	1
262	0	13	1
287	0	15	1
242	0	2	1
152	0	23	1
170	0	26	1
291	0	15	1
156	0	24	1
75	0	8	1
63	0	7	1
318	0	29	1
226	0	23	1
243	0	1	1
237	0	22	1
26	0	3	1
290	0	13	1
248	0	23	1
260	0	1	1
262	0	22	1
176	0	27	1
354	0	12	1
72	0	8	1
213	0	23	1
273	0	7	1
236	0	2	1
197	0	22	1
298	0	3	1
340	0	9	1
160	0	25	1
10	0	1	1
241	0	1	1
18	0	2	1
262	0	7	1
278	0	8	1
217	0	2	1
262	0	2	1
359	0	3	1
199	0	22	1
283	0	13	1
261	0	14	1
269	0	7	1
221	0	22	1
253	0	23	1
319	0	3	1
297	0	26	1
20	0	2	1
88	0	11	1
122	0	17	1
261	0	15	1
322	0	30	1
314	0	3	1
306	0	27	1
257	0	2	1
354	0	7	1
215	0	22	1
78	0	9	1
234	0	23	1
289	0	15	1
237	0	1	1
266	0	7	1
286	0	14	1
143	0	21	1
232	0	22	1
332	0	23	1
241	0	2	1
310	0	30	1
292	0	15	1
225	0	22	1
336	0	24	1
249	0	23	1
259	0	1	1
9	0	1	1
64	0	7	1
161	0	25	1
127	0	17	1
304	0	27	1
293	0	13	1
284	0	14	1
293	0	14	1
352	0	13	1
96	0	12	1
58	0	6	1
349	0	14	1
296	0	3	1
230	0	22	1
91	0	12	1
150	0	23	1
216	0	23	1
174	0	27	1
313	0	30	1
19	0	2	1
251	0	2	1
321	0	3	1
305	0	27	1
219	0	22	1
186	0	27	1
23	0	3	1
214	0	23	1
79	0	9	1
335	0	14	1
86	0	10	1
9	0	1	1
218	0	2	1
25	0	3	1
96	0	12	1
223	0	2	1
219	0	1	1
237	0	1	1
304	0	26	1
262	0	15	1
308	0	30	1
214	0	1	1
289	0	13	1
332	0	1	1
141	0	20	1
330	0	23	1
259	0	23	1
353	0	1	1
112	0	14	1
14	0	1	1
206	0	23	1
348	0	3	1
114	0	15	1
19	0	2	1
251	0	23	1
213	0	2	1
311	0	26	1
352	0	14	1
241	0	1	1
234	0	1	1
358	0	9	1
307	0	3	1
322	0	30	1
260	0	2	1
81	0	9	1
289	0	15	1
261	0	9	1
310	0	26	1
272	0	7	1
281	0	9	1
77	0	8	1
325	0	26	1
218	0	22	1
308	0	26	1
52	0	5	1
228	0	1	1
317	0	29	1
27	0	3	1
76	0	8	1
198	0	22	1
104	0	12	1
334	0	9	1
5	0	1	1
300	0	26	1
210	0	23	1
126	0	17	1
277	0	8	1
315	0	26	1
273	0	7	1
333	0	14	1
232	0	1	1
172	0	27	1
312	0	3	1
131	0	18	1
76	0	8	1
213	0	2	1
234	0	2	1
356	0	5	1
332	0	2	1
223	0	23	1
284	0	13	1
215	0	23	1
321	0	29	1
74	0	8	1
198	0	23	1
288	0	14	1
331	0	1	1
237	0	22	1
212	0	23	1
94	0	12	1
230	0	2	1
72	0	8	1
252	0	23	1
293	0	15	1
99	0	12	1
273	0	9	1
139	0	20	1
146	0	22	1
323	0	30	1
197	0	22	1
62	0	6	1
102	0	12	1
262	0	7	1
123	0	17	1
335	0	9	1
332	0	22	1
192	0	29	1
266	0	7	1
110	0	14	1
234	0	22	1
1	0	1	1
57	0	6	1
243	0	23	1
338	0	25	1
288	0	13	1
321	0	26	1
207	0	22	1
237	0	2	1
324	0	30	1
158	0	24	1
235	0	22	1
245	0	1	1
291	0	14	1
233	0	1	1
233	0	1	1
349	0	13	1
327	0	26	1
259	0	1	1
235	0	23	1
299	0	26	1
224	0	2	1
240	0	23	1
226	0	2	1
316	0	26	1
220	0	1	1
307	0	27	1
222	0	22	1
251	0	2	1
328	0	26	1
215	0	22	1
48	0	5	1
301	0	3	1
225	0	22	1
250	0	2	1
268	0	9	1
275	0	9	1
304	0	3	1
104	0	12	1
195	0	22	1
259	0	23	1
270	0	7	1
196	0	22	1
254	0	2	1
325	0	30	1
302	0	26	1
235	0	2	1
231	0	2	1
289	0	14	1
247	0	23	1
240	0	2	1
50	0	5	1
261	0	23	1
199	0	23	1
217	0	22	1
309	0	3	1
307	0	26	1
284	0	13	1
256	0	23	1
101	0	12	1
68	0	7	1
306	0	26	1
21	0	3	1
300	0	26	1
115	0	15	1
189	0	28	1
144	0	21	1
202	0	22	1
195	0	22	1
228	0	2	1
326	0	26	1
312	0	3	1
235	0	2	1
324	0	26	1
219	0	22	1
33	0	3	1
8	0	1	1
330	0	7	1
308	0	30	1
216	0	2	1
189	0	28	1
94	0	12	1
254	0	2	1
109	0	13	1
258	0	23	1
310	0	30	1
272	0	7	1
168	0	25	1
246	0	2	1
147	0	23	1
300	0	3	1
211	0	22	1
261	0	22	1
134	0	19	1
295	0	13	1
101	0	12	1
81	0	9	1
248	0	1	1
197	0	23	1
244	0	23	1
319	0	26	1
225	0	2	1
301	0	26	1
302	0	27	1
315	0	26	1
103	0	12	1
18	0	2	1
256	0	1	1
218	0	1	1
353	0	2	1
46	0	5	1
277	0	9	1
225	0	23	1
256	0	2	1
120	0	17	1
7	0	1	1
157	0	24	1
229	0	22	1
193	0	29	1
84	0	9	1
263	0	7	1
11	0	1	1
235	0	1	1
324	0	26	1
262	0	1	1
225	0	1	1
348	0	29	1
241	0	23	1
289	0	13	1
95	0	12	1
292	0	14	1
243	0	1	1
218	0	1	1
311	0	30	1
214	0	1	1
267	0	7	1
251	0	1	1
126	0	17	1
11	0	1	1
212	0	2	1
330	0	14	1
138	0	19	1
288	0	15	1
340	0	14	1
192	0	29	1
261	0	1	1
171	0	27	1
255	0	23	1
66	0	7	1
270	0	9	1
318	0	26	1
44	0	5	1
165	0	25	1
350	0	17	1
213	0	22	1
61	0	6	1
305	0	27	1
313	0	30	1
319	0	29	1
268	0	9	1
319	0	26	1
